名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
天通苑名烟名酒超市,购物服务,超级市场,超市,东小口镇天通苑小区东苑21号楼一层1单元2号,北京市,北京市,昌平区,116.4283957,40.06371087
世纪华联超市(东三区6518店),购物服务,超级市场,超市,北苑东路天通东苑三区19号楼12单元101室,北京市,北京市,昌平区,116.4341555,40.0704933
东二区世纪华联超市,购物服务,超级市场,超市,天通苑东二区19号楼10门附近,北京市,北京市,昌平区,116.4342221,40.06684464
九块九百货超市,购物服务,超级市场,超市,北苑东路与白坊路交叉口东北150米,北京市,北京市,昌平区,116.4364299,40.06799432
世纪华联超市(天通苑东二区6518分店),购物服务,超级市场,超市,天通苑东二区20号楼5单元地下室B102,北京市,北京市,昌平区,116.4341459,40.06687751
世纪华联超市(东三店),购物服务,超级市场,超市,太平庄东一路与白坊北路交叉口东150米,北京市,北京市,昌平区,116.4321101,40.070546
天通隆鑫超市(天通苑店),购物服务,超级市场,超市,太平庄中一街天通东苑,北京市,北京市,昌平区,116.4295835,40.06715737
北方龙龙超市,购物服务,超级市场,超市,沈家村,北京市,北京市,昌平区,116.451047,40.06192212
燕隆超市,购物服务,超级市场,超市,孙河上辛堡村,北京市,北京市,朝阳区,116.4936075,40.06322153
华联生活超市,购物服务,超级市场,超市,孙河乡上辛堡村上辛堡公寓后面,北京市,北京市,朝阳区,116.4935664,40.06247345
欧陆时尚购物中心,购物服务,商场,购物中心,天竺镇裕翔路99号,北京市,北京市,顺义区,116.5416724,40.06582449
欧陆广场,购物服务,商场,购物中心,裕翔路99号,北京市,北京市,顺义区,116.5416724,40.06582449
BHG(欧陆时尚购物中心),购物服务,超级市场,北京华联,天竺镇裕祥路99号欧陆广场B-1号(新国展对面),北京市,北京市,顺义区,116.5419822,40.06570115
家乐福(北京天竺店),购物服务,超级市场,家乐福,天北路水木兰亭花园,北京市,北京市,顺义区,116.554067,40.06242701
物廉美超市(天竺小王辛庄店),购物服务,超级市场,超市|购物服务,天竺小王辛庄南路9号,北京市,北京市,顺义区,116.5689018,40.06310476
中商惠民超市(晓红景顺店),购物服务,超级市场,超市,天竺镇府前二街23号第5幢101号,北京市,北京市,顺义区,116.5657148,40.06432122
益晨隆超市,购物服务,超级市场,超市,小王辛庄南路12号附近,北京市,北京市,顺义区,116.5689289,40.06299479
顺新家乐超市,购物服务,超级市场,超市,小王辛庄南路与府前二街交叉口西50米,北京市,北京市,顺义区,116.5689698,40.0634668
福全顺发超市,购物服务,超级市场,超市,小王辛庄南路9号附近,北京市,北京市,顺义区,116.5694082,40.06436019
华联生活超市(小王辛庄店),购物服务,超级市场,超市|购物服务,小王辛庄南路,北京市,北京市,顺义区,116.5697632,40.06764434
