名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
大唐芙蓉园-无双传,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9729941,34.21511863
大唐芙蓉园-莺莺传,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9725758,34.21609848
大唐芙蓉园-执壶大食胡人,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园曲江胡店,陕西省,西安市,雁塔区,108.9717294,34.21368072
大唐芙蓉园-石刻卧龙骆驼,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园曲江胡店,陕西省,西安市,雁塔区,108.9719087,34.2134443
大唐芙蓉园-负囊大食胡人,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园曲江胡店,陕西省,西安市,雁塔区,108.9719674,34.21351111
大唐芙蓉园-汉武泉,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9716199,34.21273236
大唐芙蓉园-离魂记,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9727351,34.21599606
大唐芙蓉园-红线盗盒,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9729643,34.21499876
大唐芙蓉园-观音壁浮雕,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.972078,34.21302097
大唐芙蓉园-大唐诗表,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9715971,34.21209065
大唐芙蓉园-化妆柱,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9716694,34.21632097
大唐芙蓉园-飞烟传,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9728756,34.21582572
人面桃花,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.972318,34.21403793
大唐芙蓉园-雷鼓门,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园曲江胡店,陕西省,西安市,雁塔区,108.9717563,34.21343473
灯谜广场,风景名胜,风景名胜,风景名胜,曲江路74号附近,陕西省,西安市,雁塔区,108.9882172,34.21413798
新筑夹城雕塑,风景名胜,风景名胜,风景名胜,新开门北路东50米,陕西省,西安市,雁塔区,108.9882849,34.21374591
上元佳节雕像,风景名胜,风景名胜,风景名胜,新开门北路东100米,陕西省,西安市,雁塔区,108.9884832,34.21214587
爱丽丝公园,风景名胜,公园广场,公园,南三环辅路,陕西省,西安市,雁塔区,109.011301,34.21437107
西安植物园桃花园,风景名胜,风景名胜,风景名胜,南三环,陕西省,西安市,雁塔区,109.0245982,34.21294494
西安植物园海棠园,风景名胜,风景名胜,风景名胜,南三环,陕西省,西安市,雁塔区,109.0228332,34.21195508
西安植物园丝绸之路园,风景名胜,风景名胜,风景名胜,西安植物园,陕西省,西安市,雁塔区,109.0246589,34.21295977
西安植物园岩石园,风景名胜,风景名胜,风景名胜,南三环,陕西省,西安市,雁塔区,109.0258304,34.21215691
云经寺,风景名胜,风景名胜,寺庙道观,庞家村卫生室附近,陕西省,西安市,灞桥区,109.0639998,34.2196672
御兔庄园,风景名胜,风景名胜相关,旅游景点,鲸鱼沟风景区张牛路南段,陕西省,西安市,灞桥区,109.0755213,34.21183784
西园,风景名胜,公园广场,公园,东南白鹿原,陕西省,西安市,灞桥区,109.096686,34.21690035
汉薄太后南陵,风景名胜,风景名胜,风景名胜,东南白鹿原,陕西省,西安市,灞桥区,109.0953526,34.21831568
白鹿原·白鹿仓,风景名胜,风景名胜,风景名胜,狄寨北路,陕西省,西安市,灞桥区,109.1091509,34.21932062
蟠桃村文化广场,风景名胜,公园广场,城市广场,G40沪陕高速出口北150米,陕西省,西安市,蓝田县,109.2304817,34.21784447
蓝田玉山油菜花观赏点,风景名胜,风景名胜相关,旅游景点,107省道与108省道交叉口东北50米,陕西省,西安市,蓝田县,109.5021031,34.21594707
山王村观景台,风景名胜,风景名胜,观景点,,陕西省,西安市,蓝田县,109.5256779,34.21235301
西安市山王村旅游观景台,风景名胜,风景名胜,观景点,,陕西省,西安市,蓝田县,109.5245455,34.21340967
基督教堂,风景名胜,风景名胜,教堂,319县道南100米,陕西省,西安市,周至县,108.1345079,34.20773693
天主堂,风景名胜,风景名胜,教堂,319县道南150米,陕西省,西安市,周至县,108.1742312,34.20232581
