名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
巴蜀商务酒店(工农路分店),住宿服务,宾馆酒店,宾馆酒店,工农路3号,陕西省,西安市,莲湖区,108.9288213,34.28056375
金豪宾馆(西安青年路店),住宿服务,宾馆酒店,宾馆酒店,青年路181号(西安市44中隔壁东临20米),陕西省,西安市,莲湖区,108.9311672,34.27304043
君苑宾馆(工农路),住宿服务,宾馆酒店,宾馆酒店,工农路8号(自强西路与工农路十字西南角向南20米路西),陕西省,西安市,莲湖区,108.9282385,34.28150618
蓝箭宾馆,住宿服务,宾馆酒店,三星级宾馆,青年路二巷2号,陕西省,西安市,莲湖区,108.9315802,34.27362856
一家人宾馆(工农路),住宿服务,旅馆招待所,旅馆招待所,自强西路纸坊村十字向北50米,陕西省,西安市,莲湖区,108.9282286,34.2814842
纸坊宾馆,住宿服务,旅馆招待所,旅馆招待所,自强西路纸坊村十字30米路南,陕西省,西安市,莲湖区,108.9277397,34.28167779
鸿福招待所(西北三路店),住宿服务,旅馆招待所,旅馆招待所,西北三路122号,陕西省,西安市,莲湖区,108.9281232,34.27662137
锦绣宾馆(西安纸坊村店),住宿服务,宾馆酒店,宾馆酒店,自强西路纸坊村103号(百美鲜花坊向北10米),陕西省,西安市,莲湖区,108.927574,34.28197989
瑞庭宾馆(西安纸坊村店),住宿服务,宾馆酒店,宾馆酒店,纸坊村57号(自强西路纸坊村十字西南角向南80米路西),陕西省,西安市,莲湖区,108.9281967,34.28046067
贵人酒店(自强西路店),住宿服务,宾馆酒店,三星级宾馆,自强西路194号,陕西省,西安市,莲湖区,108.9232544,34.28162453
西安多客宾馆(纸坊村店),住宿服务,宾馆酒店,宾馆酒店,工农路与自强西路交叉口西南100米,陕西省,西安市,莲湖区,108.9282276,34.28142822
蓝海招待所(自强西路),住宿服务,旅馆招待所,旅馆招待所,自强西路纸坊村,陕西省,西安市,莲湖区,108.9274214,34.28162425
9+1宾馆(自强西路),住宿服务,宾馆酒店,宾馆酒店,工农路与自强西路交叉口西南50米,陕西省,西安市,莲湖区,108.9282216,34.28158517
西安唐老鸭普通公寓自强西路分店,住宿服务,宾馆酒店,宾馆酒店,自强西路南50米,陕西省,西安市,莲湖区,108.9241275,34.28170245
瑞庭宾馆(尚武门立交),住宿服务,宾馆酒店,宾馆酒店,尚武门立交与工农路交叉口西南50米,陕西省,西安市,莲湖区,108.9282216,34.28065056
警龙酒店,住宿服务,宾馆酒店,宾馆酒店,习武园附9号,陕西省,西安市,莲湖区,108.9262874,34.27534437
西安西海宾馆,住宿服务,宾馆酒店,宾馆酒店,西北三路习武园3号,陕西省,西安市,莲湖区,108.9272952,34.27511213
7天宾馆,住宿服务,宾馆酒店,宾馆酒店,自强西路纸坊村向南100米秦农银行旁,陕西省,西安市,莲湖区,108.9282436,34.2804696
芙蓉招待所(纸坊村店),住宿服务,旅馆招待所,旅馆招待所,工农路2号(纸坊村十字向南300米路西),陕西省,西安市,莲湖区,108.9278357,34.27903776
静园宾馆,住宿服务,宾馆酒店,宾馆酒店,工农路与自强西路交叉口西100米,陕西省,西安市,莲湖区,108.9277845,34.2819786
温馨之家招待所,住宿服务,旅馆招待所,旅馆招待所,工农路十字西北角纸坊村38号,陕西省,西安市,莲湖区,108.9271001,34.28168366
好心情招待所(自强西路),住宿服务,旅馆招待所,旅馆招待所,北关街道振华路,陕西省,西安市,莲湖区,108.9274124,34.28136437
惠园招待所(西北三路),住宿服务,旅馆招待所,旅馆招待所,西北三路122-3号,陕西省,西安市,莲湖区,108.9281651,34.27650636
东方招待所(青年路),住宿服务,旅馆招待所,旅馆招待所,第四十四中学(洒金桥地铁站东北),陕西省,西安市,莲湖区,108.9309827,34.2730517
幽雅招待所(工农路),住宿服务,旅馆招待所,旅馆招待所,自强西路纸坊村79号,陕西省,西安市,莲湖区,108.9281907,34.28116339
红发招待所(自强西路),住宿服务,旅馆招待所,旅馆招待所,红庙坡街道纸坊村72号,陕西省,西安市,莲湖区,108.9276639,34.28117411
陕西工运学院培训接待中心,住宿服务,宾馆酒店,三星级宾馆,西北一路98号,陕西省,西安市,莲湖区,108.9228358,34.27431705
西安168青年旅舍,住宿服务,住宿服务相关,住宿服务相关,青年路青年三巷3号,陕西省,西安市,莲湖区,108.9292668,34.27314919
朵哈精品酒店(西安钟鼓楼回民街店),住宿服务,住宿服务相关,住宿服务相关,"西北三路15号,地铁1号线洒金桥站B出口向北100米,至回民街步行5分钟",陕西省,西安市,莲湖区,108.9284897,34.2721457
西安城故巷佬住宿,住宿服务,住宿服务相关,住宿服务相关,广仁寺小区2栋5单元101,陕西省,西安市,莲湖区,108.9218865,34.27659819
别山居,住宿服务,住宿服务相关,住宿服务相关,自强西路西段196号,陕西省,西安市,莲湖区,108.9218342,34.28130228
飞鹿商务酒店-商务中心,住宿服务,住宿服务相关,住宿服务相关,莲湖路323号,陕西省,西安市,莲湖区,108.9242062,34.2721733
西安新都酒店(钟鼓楼莲湖路店),住宿服务,住宿服务相关,住宿服务相关,西北二路北口习武园附9号,陕西省,西安市,莲湖区,108.9272273,34.27546507
西安彩萍公寓,住宿服务,住宿服务相关,住宿服务相关,自强西路中菲香槟城,陕西省,西安市,莲湖区,108.9217174,34.28167026
西安海西宾馆,住宿服务,住宿服务相关,住宿服务相关,自强西路纸坊村路口,陕西省,西安市,莲湖区,108.9297531,34.27985371
西安蓝泰商务酒店,住宿服务,住宿服务相关,住宿服务相关,莲湖路323号,陕西省,西安市,莲湖区,108.9243349,34.27221513
速8酒店(北大街青年路店),住宿服务,宾馆酒店,经济型连锁酒店,青年路22号,陕西省,西安市,莲湖区,108.9389536,34.27256156
西安天悦精选酒店(洒金桥地铁站店),住宿服务,宾馆酒店,宾馆酒店,"青年二巷7号,洒金桥地铁站D口出,紧邻钟鼓楼,回民街",陕西省,西安市,莲湖区,108.9319831,34.27507434
莫泰168旅店(西安钟楼北大街地铁站店),住宿服务,宾馆酒店,经济型连锁酒店,青年路16号,陕西省,西安市,莲湖区,108.9402559,34.27257114
警苑饭店,住宿服务,宾馆酒店,三星级宾馆,青年二巷3号,陕西省,西安市,莲湖区,108.9323781,34.27413011
如家快捷酒店(自强西路店),住宿服务,宾馆酒店,经济型连锁酒店,自强西路34号,陕西省,西安市,莲湖区,108.9372646,34.28155488
7天酒店(西安钟鼓楼回民街北大街店),住宿服务,宾馆酒店,经济型连锁酒店,药王洞33号,陕西省,西安市,莲湖区,108.9359946,34.27532168
