名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
西安市阎良区职教中心函授站,科教文化服务,学校,成人教育,迎宾大道9号阎良区职教中心综合楼2层,陕西省,西安市,阎良区,109.2115208,34.65236747
西安阎良弘武武术教育培训,科教文化服务,培训机构,培训机构,邮政大厦5层,陕西省,西安市,阎良区,109.2176564,34.65939372
盛元教育(阎良分校),科教文化服务,培训机构,培训机构,新华路街道人民西路6号,陕西省,西安市,阎良区,109.2204859,34.65909459
学易通教育(腾飞商业步行街),科教文化服务,培训机构,培训机构,腾飞商业步行街011号,陕西省,西安市,阎良区,109.2152789,34.66001077
阎良区太阳雨家庭教育服务中心,科教文化服务,培训机构,培训机构,腾飞商业步行街C单元,陕西省,西安市,阎良区,109.2152208,34.66054224
中航工业西飞党校,科教文化服务,学校,学校,铝业路109号附近,陕西省,西安市,阎良区,109.220127,34.65531766
艾尔曼舞蹈教育中心,科教文化服务,培训机构,培训机构,南孙鑫源市场东北角,陕西省,西安市,阎良区,109.2140407,34.65175884
艺博教育(航飞社区西南),科教文化服务,培训机构,培训机构,凤凰路街道鑫源建材市场东区北排,陕西省,西安市,阎良区,109.2134943,34.65177323
西安阿狸文化传媒广告公司,科教文化服务,传媒机构,传媒机构,五区十字邮政大厦4楼,陕西省,西安市,阎良区,109.2169289,34.65959682
中航工业西飞保育院五区幼儿园,科教文化服务,学校,幼儿园,凤凰南街与铝业路交叉口东北100米,陕西省,西安市,阎良区,109.2198179,34.65510857
西飞技师学院西飞大道,科教文化服务,学校,高等院校,西飞大道1号,陕西省,西安市,阎良区,109.2218616,34.65752617
中飞会展,科教文化服务,会展中心,会展中心,试飞院路(近公园路),陕西省,西安市,阎良区,109.2267473,34.65560652
西飞工学院南区,科教文化服务,学校,高等院校,凤凰北街86号,陕西省,西安市,阎良区,109.2215836,34.6569065
西安西飞高级技工学校,科教文化服务,学校,职业技术学校,新华路街道西飞大道1号,陕西省,西安市,阎良区,109.2220347,34.65726755
中航工业第一飞机设计研究院(试飞院路),科教文化服务,科研机构,科研机构,试飞院路8号,陕西省,西安市,阎良区,109.2287658,34.65385134
