名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
法国总会旧址,风景名胜,风景名胜相关,旅游景点,长乐路25号附近,上海市,上海市,黄浦区,121.4555082,31.2217983
寿仙谷,风景名胜,风景名胜相关,旅游景点,淮海中路845号附近,上海市,上海市,黄浦区,121.4574068,31.21973782
巴金,风景名胜,风景名胜,风景名胜,淮海中路九二七弄59号,上海市,上海市,黄浦区,121.4562596,31.21805986
雁荡路步行休闲街,风景名胜,风景名胜相关,旅游景点,北部,上海市,上海市,黄浦区,121.458726,31.21515122
中共代表团驻沪办事处旧址(周公馆),风景名胜,风景名胜,风景名胜,思南路73号近复兴中路,上海市,上海市,黄浦区,121.464041,31.21617919
巴金旧居,风景名胜,风景名胜相关,旅游景点,淮海中路145号附近,上海市,上海市,黄浦区,121.4561042,31.21797353
圣尼古拉斯教堂(东正教分会教堂)旧址,风景名胜,风景名胜相关,旅游景点,皋兰路16号,上海市,上海市,黄浦区,121.4614638,31.2190582
震旦女子文理学院旧址,风景名胜,风景名胜相关,旅游景点,长乐路141号附近,上海市,上海市,黄浦区,121.4600202,31.22314864
菩庆坊,风景名胜,风景名胜相关,旅游景点,南昌路与瑞金二路交叉口东50米,上海市,上海市,黄浦区,121.460207,31.2195688
梅兰芳故居,风景名胜,风景名胜,纪念馆,思南路87号,上海市,上海市,黄浦区,121.4641725,31.21542589
张学良寓所,风景名胜,风景名胜相关,旅游景点,皋兰路1号(近复兴公园),上海市,上海市,黄浦区,121.4629183,31.21925182
三井洋行大班住宅旧址,风景名胜,风景名胜相关,旅游景点,瑞金二路118号上海瑞金洲际酒店,上海市,上海市,黄浦区,121.4592675,31.21603314
飞霞别墅旧址,风景名胜,风景名胜相关,旅游景点,淮海中路584弄1-14号,上海市,上海市,黄浦区,121.462938,31.22266027
徐悲鸿旧居,风景名胜,风景名胜,纪念馆,淮海中路927弄99号,上海市,上海市,黄浦区,121.4561042,31.21797353
玉兰园,风景名胜,公园广场,公园,瑞金二路,上海市,上海市,黄浦区,121.466405,31.22058731
大韩民国临时政府旧址,风景名胜,风景名胜,纪念馆,马当路302-304号(马当路自忠路),上海市,上海市,黄浦区,121.4701061,31.2193019
太平湖公园,风景名胜,公园广场,公园,淮海中路,上海市,上海市,黄浦区,121.4723744,31.22162706
中华职业教育社旧址,风景名胜,风景名胜,风景名胜,雁荡路80号,上海市,上海市,黄浦区,121.4651029,31.22142847
韬奋纪念馆,风景名胜,风景名胜,纪念馆,重庆南路205弄53号,上海市,上海市,黄浦区,121.4668789,31.21639456
延中广场公园-延中绿地,风景名胜,公园广场,公园,黄陂南路700号705室,上海市,上海市,黄浦区,121.4722645,31.21611336
復典公园,风景名胜,公园广场,公园,雁荡路92号附近,上海市,上海市,黄浦区,121.4649986,31.22068655
中共第一次全国代表大会会址,风景名胜,风景名胜,纪念馆,黄陂南路374号(近兴业路),上海市,上海市,黄浦区,121.4707058,31.22210122
刘海粟旧居,风景名胜,风景名胜,纪念馆,复兴中路512号(近重庆南路),上海市,上海市,黄浦区,121.466929,31.2176311
黄宾虹旧居,风景名胜,风景名胜,纪念馆,自忠路420号(黄陂南路自忠路),上海市,上海市,黄浦区,121.4681898,31.22002335
上海工人第三次武装起义发布命令地点,风景名胜,风景名胜,风景名胜|科教文化服务,自忠路363号,上海市,上海市,黄浦区,121.4693636,31.22005652
四明里休闲广场,风景名胜,公园广场,公园广场,淮海中路,上海市,上海市,黄浦区,121.4675534,31.2237149
张充仁旧居,风景名胜,风景名胜,纪念馆,合肥路586号附近,上海市,上海市,黄浦区,121.4677256,31.21620292
中共第一次全国代表大会会址纪念馆,风景名胜,风景名胜,纪念馆,黄陂南路374号(近兴业路),上海市,上海市,黄浦区,121.4705914,31.22207792
圣伯多禄堂,风景名胜,风景名胜,教堂,重庆南路270号,上海市,上海市,黄浦区,121.4654174,31.21537617
复兴公园-大草坪景区,风景名胜,风景名胜,风景名胜,复兴中路178号附近,上海市,上海市,黄浦区,121.4651081,31.21870577
思南人文纪念馆,风景名胜,风景名胜,纪念馆,复兴中路509弄3号,上海市,上海市,黄浦区,121.4650902,31.2170815
邹韬奋故居,风景名胜,风景名胜,纪念馆,重庆南路205弄54号,上海市,上海市,黄浦区,121.466916,31.21639966
上海市基督教诸圣堂,风景名胜,风景名胜,教堂,复兴中路425号(近淡水路),上海市,上海市,黄浦区,121.469103,31.21749102
中国农工民主党第一次全国干部会议会址,风景名胜,风景名胜,风景名胜,淡水路338-1号,上海市,上海市,黄浦区,121.4689285,31.21644305
