名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
上海证券有限责任公司,金融保险服务,证券公司,证券营业厅,城桥镇崇明东门路177号,上海市,上海市,崇明区,121.3973451,31.62484768
中国人寿财产保险股份有限公司,金融保险服务,保险公司,中国人寿保险公司,玉环路688号,上海市,上海市,崇明区,121.4005578,31.63089586
上海市崇明工业投资有限公司,金融保险服务,金融保险服务机构,金融保险机构,城桥镇东门路378号,上海市,上海市,崇明区,121.4005049,31.63006785
上海亚通和谐投资发展有限公司,金融保险服务,金融保险服务机构,金融保险机构,体育路132号,上海市,上海市,崇明区,121.3960015,31.63210074
安诚财产保险股份有限公司(体育路),金融保险服务,保险公司,保险公司,城桥镇体育路114号,上海市,上海市,崇明区,121.3970095,31.63120069
东方证券股份有限公,金融保险服务,证券公司,证券公司,体育路与崇明东门路交叉口西北50米,上海市,上海市,崇明区,121.3999397,31.63098879
中国农业银行(崇明东门储蓄所),金融保险服务,银行,中国农业银行,玉环路561-563,上海市,上海市,崇明区,121.4025333,31.63038919
中国工商银行24小时自助银行(东门分理处),金融保险服务,自动提款机,中国工商银行ATM,崇明城桥镇东门路479号,上海市,上海市,崇明区,121.401361,31.63085097
中国太平洋保险(集团)股份有限公司,金融保险服务,保险公司,中国太平洋保险,利民路与崇明东门路交叉口东南50米,上海市,上海市,崇明区,121.4006526,31.63359688
中国农业银行ATM(崇明东门储蓄所),金融保险服务,自动提款机,中国农业银行ATM,玉环路561-563号,上海市,上海市,崇明区,121.4025963,31.6303792
泰康人寿保险股份有限公司(崇明支公司),金融保险服务,保险公司,泰康人寿保险公司,崇明东门路528,上海市,上海市,崇明区,121.4006456,31.63347388
中国邮政储蓄银行(上海崇明县玉环路营业所),金融保险服务,银行,中国邮政储蓄银行,城桥镇玉环路585号,上海市,上海市,崇明区,121.4023662,31.63040716
合星财富(崇明东门路),金融保险服务,金融保险服务机构,金融保险机构,东门路530,上海市,上海市,崇明区,121.4006456,31.63342888
聚祉金融,金融保险服务,金融保险服务机构,金融保险机构,城桥镇新崇北路187号,上海市,上海市,崇明区,121.395144,31.62675182
上海银行24小时自助银行(崇明支行),金融保险服务,自动提款机,上海银行ATM,城桥镇东门路465-485号,上海市,上海市,崇明区,121.4001516,31.63226581
中国邮政储蓄银行24小时自助银行,金融保险服务,自动提款机,中国邮政储蓄银行ATM,玉环路585号附近,上海市,上海市,崇明区,121.4023352,31.63036215
