名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
公共厕所,公共设施,公共厕所,公共厕所,椅城路,重庆市,重庆市,万州区,108.25167708914844,30.502992918618784
公共厕所,公共设施,公共厕所,公共厕所,银百高速公路,重庆市,重庆市,万州区,108.42093938391587,30.60800425105495
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.73389566015138,30.53968086315
公共厕所,公共设施,公共厕所,公共厕所,龙双公路,重庆市,重庆市,万州区,108.81475426916877,30.673057284783358
公共厕所,公共设施,公共厕所,公共厕所,楠桥村3组,重庆市,重庆市,万州区,108.24998843266921,30.65806449080193
公共厕所,公共设施,公共厕所,公共厕所,黑马村新辉农业旁,重庆市,重庆市,万州区,108.26498197552324,30.664203886966824
公共厕所,公共设施,公共厕所,公共厕所,兴盛路8号-西120米,重庆市,重庆市,万州区,108.26130445714631,30.81708586441698
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.32789267029102,30.771947283532924
公共厕所,公共设施,公共厕所,公共厕所,李子弯祥和山庄,重庆市,重庆市,万州区,108.60724024775978,30.845412087735813
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.49978765232609,30.87788751317781
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.6875097815499,30.798821482635546
公共厕所,公共设施,公共厕所,公共厕所,北滨大道二段,重庆市,重庆市,万州区,108.38139773177004,30.81229557759747
公共厕所CQ-WZ-0016,公共设施,公共厕所,公共厕所,北滨大道二段,重庆市,重庆市,万州区,108.38554884017576,30.80088426387795
公共厕所,公共设施,公共厕所,公共厕所,玉澜路与玉龙路交叉口西北方向140米,重庆市,重庆市,万州区,108.40305156494055,30.797735350350486
公共厕所,公共设施,公共厕所,公共厕所,林场村作业,重庆市,重庆市,万州区,108.56169723651142,30.725334241216352
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.3955692027221,30.861636528186985
公共厕所,公共设施,公共厕所,公共厕所,兴隆街,重庆市,重庆市,万州区,108.34336240008656,30.7118928253546
公共厕所(CQ-WZ-0204),公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.35961360280147,30.753980792375252
新田服务区公共厕所,公共设施,公共厕所,公共厕所,新田服务区,重庆市,重庆市,万州区,108.42946719658923,30.623533440106247
新田服务区公共厕所,公共设施,公共厕所,公共厕所,新田服务区,重庆市,重庆市,万州区,108.4253490821653,30.622370493920723
公共厕所,公共设施,公共厕所,公共厕所,槽溪村方家沟,重庆市,重庆市,万州区,108.49071073827453,30.55383725526678
公共厕所,公共设施,公共厕所,公共厕所,青石社区7组,重庆市,重庆市,万州区,108.52227601382788,30.714509565685756
公共厕所,公共设施,公共厕所,公共厕所,凤康街与凤鸣街交叉口东北方向100米,重庆市,重庆市,万州区,108.75649414537996,30.533123349362867
公共厕所,公共设施,公共厕所,公共厕所,欧典花园东北(科园路北),重庆市,重庆市,万州区,108.38160406915867,30.77769298946627
西山公园-公共厕所,公共设施,公共厕所,公共厕所,王牌路13号西山公园内,重庆市,重庆市,万州区,108.38305001693028,30.805942952842475
公共厕所,公共设施,公共厕所,公共厕所,G055(沪蓉线),重庆市,重庆市,万州区,108.4079085993573,30.755448239896815
公共厕所,公共设施,公共厕所,公共厕所,大周镇石龙门,重庆市,重庆市,万州区,108.49662954574326,30.870951999586662
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.60513310071589,30.904602527012322
公共厕所,公共设施,公共厕所,公共厕所,白岩书院路72号附近,重庆市,重庆市,万州区,108.37155022691677,30.810813950628244
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.81581289437317,30.67436365841793
歇凤服务区公共厕所,公共设施,公共厕所,公共厕所,银百高速公路,重庆市,重庆市,万州区,108.43374377348053,30.885403677404295
歇凤服务区公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.4355340690852,30.88560445987899
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.39886224818932,30.860861884078144
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.2159475734784,30.637944768715112
公共厕所(CQ-WZ-0046),公共设施,公共厕所,公共厕所,甘宁镇奇芳花谷3号,重庆市,重庆市,万州区,108.26615635306905,30.661611148909046
公共厕所,公共设施,公共厕所,公共厕所,北滨大道二段与万州金街交叉口西南方向100米,重庆市,重庆市,万州区,108.37987692574043,30.81216873333533
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.39342834798508,30.988012852447543
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.4965936183208,30.86818646239611
公共厕所(CQ-WZ-0222),公共设施,公共厕所,公共厕所,大垭口隧道(子坪社西侧约200米),重庆市,重庆市,万州区,108.35046163549454,30.941129765496203
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.31772102204184,30.700603392237685
公共厕所,公共设施,公共厕所,公共厕所,新田镇尖山村,重庆市,重庆市,万州区,108.41003832290554,30.62316954783958
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.44109522348178,30.997531425537
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.60074532313786,30.87592776791642
公共厕所(CQ-WZ-0093),公共设施,公共厕所,公共厕所,凤翔街,重庆市,重庆市,万州区,108.7572712466027,30.53179809428927
公共厕所(CQ-WZ-0148),公共设施,公共厕所,公共厕所,凤凰村,重庆市,重庆市,万州区,108.33474178651535,30.766805989166965
公共厕所(CQ-WZ-0166),公共设施,公共厕所,公共厕所,双河路,重庆市,重庆市,万州区,108.36156645975761,30.75608900021049
万达广场-女洗手间,公共设施,公共厕所,公共厕所,北滨大道二段998号重庆万州万达广场F4,重庆市,重庆市,万州区,108.37962006504874,30.813150390274625
公共厕所,公共设施,公共厕所,公共厕所,龙双公路,重庆市,重庆市,万州区,108.89631234983769,30.657024069574238
公共厕所,公共设施,公共厕所,公共厕所,电报路159号,重庆市,重庆市,万州区,108.37748375552016,30.81544283478025
公共厕所,公共设施,公共厕所,公共厕所,海关支路与周家坝路交叉口东南方向70米,重庆市,重庆市,万州区,108.3681570676786,30.842573171977488
西山公园-公共厕所,公共设施,公共厕所,公共厕所,静园路,重庆市,重庆市,万州区,108.38018223625774,30.80444070608708
西山公园-公共厕所,公共设施,公共厕所,公共厕所,北滨大道二段与果园路交叉口西南方向90米,重庆市,重庆市,万州区,108.38189479468505,30.806348475582965
枇杷坪广场-公共厕所,公共设施,公共厕所,公共厕所,北山大道980号,重庆市,重庆市,万州区,108.40293584334918,30.835058908960704
公共厕所,公共设施,公共厕所,公共厕所,白虎路93号北70米,重庆市,重庆市,万州区,108.39603521613333,30.833260388378598
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.48143959545878,30.80276470745169
公共厕所,公共设施,公共厕所,公共厕所,南山路28号南山公园,重庆市,重庆市,万州区,108.40881830493629,30.82220413330013
公共厕所,公共设施,公共厕所,公共厕所,都历路与枇杷坪东路交叉口东南方向130米,重庆市,重庆市,万州区,108.40496825986504,30.838686447723703
公共厕所,公共设施,公共厕所,公共厕所,龙宝大街242号附近,重庆市,重庆市,万州区,108.37574380540408,30.754284771566148
公共厕所(CQ-WZ-0024),公共设施,公共厕所,公共厕所,沙龙路一段万州太白公园2号,重庆市,重庆市,万州区,108.36893861276533,30.80736067776012
公共厕所,公共设施,公共厕所,公共厕所,石碾村,重庆市,重庆市,万州区,108.0738237080633,30.73683264502948
旅游厕所,公共设施,公共厕所,公共厕所,临江路,重庆市,重庆市,万州区,108.25295801677301,30.50203685286187
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.27244518375716,30.660351156672043
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.29938374775719,30.67651193760304
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.27958354142562,30.672030094352994
