名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
保险工作室,金融保险服务,金融保险服务机构,金融保险机构,什彭路与升玉南街交叉口西南100米,四川省,成都市,彭州市,104.0156694,31.02685543
中国人寿保险股份有限公司(三界营销服务部),金融保险服务,保险公司,中国人寿保险公司,三界西街69号附近,四川省,成都市,彭州市,104.1034001,31.02549494
中国银行银行卡助农取款服务点,金融保险服务,银行相关,银行相关,三界南街与三界西街交叉口西100米,四川省,成都市,彭州市,104.1039431,31.02550911
交通银行ATM(柳岸新居西北),金融保险服务,自动提款机,交通银行ATM,建设路288号四川农业大学都江堰校区,四川省,成都市,都江堰市,103.6193589,31.00815511
中国工商银行24小时自助银行(建设路),金融保险服务,自动提款机,中国工商银行ATM,建设路288号四川农业大学都江堰校区,四川省,成都市,都江堰市,103.619258,31.00815321
中国建设银行,金融保险服务,银行,中国建设银行,灌口镇蒲阳路615号(宁江厂家属区对面),四川省,成都市,都江堰市,103.6335985,31.00826803
中国建设银行(蒲阳干道支行),金融保险服务,银行,中国建设银行,蒲阳路619号,四川省,成都市,都江堰市,103.6335925,31.00802318
阳燊投资,金融保险服务,金融保险服务机构,金融保险机构,蒲阳路626号附近,四川省,成都市,都江堰市,103.6348849,31.00839812
易商通消费新业态,金融保险服务,金融保险服务机构,金融保险机构,蒲阳路与银杏路交叉口西50米,四川省,成都市,都江堰市,103.6334188,31.00797246
中国太平洋人寿保险股份有限公司(银杏路),金融保险服务,保险公司,中国太平洋保险,银杏路73号4层,四川省,成都市,都江堰市,103.6328299,31.00927253
中国建设银行24小时自助银行(都江堰蒲阳干道支行),金融保险服务,自动提款机,中国建设银行ATM,蒲阳路617号,四川省,成都市,都江堰市,103.6336274,31.00804212
交通银行ATM(灌口镇野生动植物保护管理站东),金融保险服务,自动提款机,交通银行ATM,蒲阳路594号,四川省,成都市,都江堰市,103.6341584,31.00785847
中国建设银行24小时自助银行(蒲阳干道储蓄所),金融保险服务,自动提款机,中国建设银行ATM,蒲阳路619号,四川省,成都市,都江堰市,103.6335076,31.00797133
中国银行24小时自助银行(问道路),金融保险服务,自动提款机,中国银行ATM,上善南路40号,四川省,成都市,都江堰市,103.6576051,31.01580261
都江堰徽商期货投资部,金融保险服务,金融保险服务机构,金融保险机构,兴堰路51号附近,四川省,成都市,都江堰市,103.6566337,31.0114469
成都市农村商业银行(自助银行),金融保险服务,自动提款机,农村商业银行ATM,太白街与银桂街交叉口东南50米,四川省,成都市,都江堰市,103.6566904,31.01413026
中国农业银行24小时自助银行(尚阳大道),金融保险服务,自动提款机,中国农业银行ATM,尚阳大道76号,四川省,成都市,都江堰市,103.6574985,31.01352011
成都农商银行ATM(银桂街),金融保险服务,自动提款机,农村商业银行ATM,银桂街2附近,四川省,成都市,都江堰市,103.6567842,31.01401415
交通银行24小时自助银行(上善南路),金融保险服务,自动提款机,交通银行ATM,问道西路1号,四川省,成都市,都江堰市,103.6570834,31.01565366
_成都青牛现代农业投资有限公司,金融保险服务,金融保险服务机构,金融保险机构,壹街区尚阳大道68号,四川省,成都市,都江堰市,103.6573499,31.01343843
中国建设银行24小时自助银行(上善南路),金融保险服务,自动提款机,中国建设银行ATM,上善南路3号,四川省,成都市,都江堰市,103.6574236,31.0150124
宏德财务都江堰分公司,金融保险服务,财务公司,财务公司,灌口镇壹街区政务中心,四川省,成都市,都江堰市,103.6608351,31.01647517
成都农商银行24小时自助银行(堰功道),金融保险服务,自动提款机,农村商业银行ATM,复兴街6号,四川省,成都市,都江堰市,103.6134581,30.99859163
交通银行(成都都江堰支行),金融保险服务,银行,交通银行,建设路151-155号,四川省,成都市,都江堰市,103.6223526,31.00110513
都江堰金都村镇银行,金融保险服务,银行,银行,碧玉巷与蒲阳路交叉口西50米,四川省,成都市,都江堰市,103.6253227,31.00313765
交通银行ATM(建设路),金融保险服务,自动提款机,交通银行ATM,建设路224号(乔富大厦东),四川省,成都市,都江堰市,103.621393,31.00372962
