名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
成都华商职业技能培训学校,科教文化服务,培训机构,培训机构,三洞桥路12号四川出版集团2楼,四川省,成都市,金牛区,104.0472388,30.67722634
锦城春天教育(三洞桥校区),科教文化服务,培训机构,培训机构,西安路街道三洞桥路12号3楼,四川省,成都市,金牛区,104.0471341,30.67706863
四川当代油画院直属美术培训中心,科教文化服务,培训机构,培训机构,花牌坊街2号,四川省,成都市,金牛区,104.0462623,30.67945139
中国建筑科学研究院建筑工程软件研究所四川办事处,科教文化服务,科研机构,科研机构,营门口路45迅驰大厦9层07,四川省,成都市,金牛区,104.0413953,30.68594414
康寿公司暨华德研究所,科教文化服务,科研机构,科研机构,抚琴西北街28号附9号阿坝信托大厦7层,四川省,成都市,金牛区,104.0406845,30.68352588
成都工业学院继续教育学院,科教文化服务,学校,成人教育,花牌坊街2号,四川省,成都市,金牛区,104.0462633,30.67945738
四川省文化馆艺术培训中心(营门口路),科教文化服务,培训机构,培训机构,营门口路16号四川省文化馆,四川省,成都市,金牛区,104.0416826,30.68456712
圣心幼儿园,科教文化服务,学校,幼儿园,西体路5号新二村34幢,四川省,成都市,金牛区,104.0560254,30.68149858
成都市通锦中学校,科教文化服务,学校,中学,一环路北一段227号,四川省,成都市,金牛区,104.0537254,30.68657838
四川经济日报社,科教文化服务,传媒机构,报社,通锦桥路93号附4号,四川省,成都市,青羊区,104.0554627,30.67982832
成都树德中学(宁夏街校区),科教文化服务,学校,中学,同心路112号,四川省,成都市,青羊区,104.0540231,30.67798274
成都铁路技工学校,科教文化服务,学校,职业技术学校,马家花园路2号,四川省,成都市,金牛区,104.0528058,30.68181326
中铁二局集团成都职业高级中学校,科教文化服务,学校,职业技术学校,马家花园路2通锦大厦7层710-713,四川省,成都市,金牛区,104.0531979,30.68175755
西体路小学,科教文化服务,学校,小学,西体路9号2,四川省,成都市,金牛区,104.0574922,30.68223972
smg四川记者站,科教文化服务,科教文化场所,科教文化场所,西体路1号中地锦尚14层1409室,四川省,成都市,金牛区,104.0539022,30.68150637
铂涛集团成都学院,科教文化服务,科教文化场所,科教文化场所,马家花园路5-附1号附近,四川省,成都市,金牛区,104.051879,30.68175304
成都华西化工研究所,科教文化服务,科研机构,科研机构,马家花园路2通锦大厦10层,四川省,成都市,金牛区,104.0531979,30.68175755
成都军研生物医学研究所,科教文化服务,科研机构,科研机构,西体路2号附22-23号,四川省,成都市,金牛区,104.0550097,30.682313
成都大华玉器博物馆,科教文化服务,科教文化场所,科教文化场所,金仙桥路12号附3号,四川省,成都市,金牛区,104.0513184,30.67995193
成都托管中心,科教文化服务,科教文化场所,科教文化场所,金仙桥路13号左岸公寓,四川省,成都市,金牛区,104.0510501,30.68069511
四川省丝绸科学研究院,科教文化服务,科研机构,科研机构,金仙桥路18号,四川省,成都市,金牛区,104.0524607,30.68056647
重庆市农业学校四川招生工作站,科教文化服务,学校,高等院校,上同仁路68号社保大厦,四川省,成都市,青羊区,104.050315,30.67723011
中铁二局集团档案馆,科教文化服务,档案馆,档案馆,通锦路8号中铁二局社保楼,四川省,成都市,金牛区,104.0531978,30.68232329
成都市青羊区老年大学,科教文化服务,学校,成人教育,西城角巷5号,四川省,成都市,青羊区,104.0559487,30.67830616
睿思登英语培训,科教文化服务,科教文化场所,科教文化场所,西体路1中地锦尚12层1204,四川省,成都市,金牛区,104.0539012,30.68150737
树才学校(通锦桥校区),科教文化服务,科教文化场所,科教文化场所,西体路1号中地锦尚8层806室,四川省,成都市,金牛区,104.0539022,30.68150637
成都铁路文化传媒总公司,科教文化服务,科教文化场所,科教文化场所,马家花园路2号,四川省,成都市,金牛区,104.0529065,30.6817541
书法绘画,科教文化服务,科教文化场所,科教文化场所,通锦路1-附10-12号附近,四川省,成都市,金牛区,104.0534393,30.6826377
乐其书书画教育,科教文化服务,科教文化场所,科教文化场所,通锦路1号天茵苑B座2楼,四川省,成都市,金牛区,104.0538313,30.68252703
成都体育舞蹈俱乐部,科教文化服务,科教文化场所,科教文化场所,西体路2号附102号全民健身综合楼7栋6层,四川省,成都市,金牛区,104.0557369,30.68401194
英集教育,科教文化服务,培训机构,培训机构,金仙桥路17号附16金桥大厦6层,四川省,成都市,金牛区,104.0527859,30.68121357
四川劳动职业培训学校,科教文化服务,科教文化场所,科教文化场所,西大街258社保大厦6楼,四川省,成都市,青羊区,104.0505883,30.6771816
博达教育(西体路),科教文化服务,培训机构,培训机构,西体路1号中地锦尚,四川省,成都市,金牛区,104.0540449,30.68138816
博悦艺术中心,科教文化服务,科教文化场所,科教文化场所,同心路一号正黄金域国际二单元17楼8号,四川省,成都市,青羊区,104.0514353,30.67740086
明日之星艺体培训,科教文化服务,培训机构,培训机构,西体路2号青羊区全民健身中心4层,四川省,成都市,金牛区,104.053969,30.68297958
成都棋校(青羊分校),科教文化服务,科教文化场所,科教文化场所,西体路2号青羊体育场内综合楼2-3楼,四川省,成都市,金牛区,104.0553319,30.68248135
环亚美容职业培训学校,科教文化服务,科教文化场所,科教文化场所,通锦桥路87号华诚商厦9楼,四川省,成都市,青羊区,104.0564605,30.67950273
书其乐书画教育,科教文化服务,培训机构,培训机构,西体路与通锦路交叉口西北150米,四川省,成都市,金牛区,104.0533305,30.68293177
花蕊幼儿园(马河湾13号院南),科教文化服务,学校,幼儿园,筒车巷29号附9号,四川省,成都市,金牛区,104.0491587,30.68180035
四川省广播电视大学直属学院成铁分院,科教文化服务,科教文化场所,科教文化场所,人民北路街道马家花园路2号通锦大厦12楼,四川省,成都市,金牛区,104.0528936,30.68190805
经营管理者杂志社,科教文化服务,传媒机构,杂志社,通锦桥路93号,四川省,成都市,青羊区,104.0555116,30.67980025
中国中铁二院测绘院,科教文化服务,科研机构,科研机构,通锦路3号,四川省,成都市,金牛区,104.0565172,30.6835308
天道指综合管理职业培训,科教文化服务,科教文化场所,科教文化场所,筒车巷与金仙桥路交叉口北50米,四川省,成都市,金牛区,104.0517274,30.68063183
成都广播电视大学财经管理学院,科教文化服务,学校,成人教育,通锦桥路87号附5-6号华诚商厦,四川省,成都市,青羊区,104.0567809,30.67873752
中铁二院测绘工程设计研究院,科教文化服务,科研机构,科研机构,通锦路3号中铁二院,四川省,成都市,金牛区,104.0565172,30.6835308
贝斯特艺术学校(西体路),科教文化服务,培训机构,培训机构,西体路2号附48号,四川省,成都市,金牛区,104.0558697,30.6827063
成都市第十六幼儿园,科教文化服务,学校,幼儿园,西体北路1号附33号,四川省,成都市,金牛区,104.0566987,30.68619627
哆来咪艺术教育,科教文化服务,培训机构,培训机构,金仙桥路9-附8-附9号附近,四川省,成都市,金牛区,104.0508895,30.68006271
四川广播电视大学直属学院城铁分院,科教文化服务,学校,成人教育,西体路6号附1号,四川省,成都市,金牛区,104.0570311,30.68316608
原色油画工作室美术培训中心,科教文化服务,科教文化场所,科教文化场所,金仙桥路9-附14号附近,四川省,成都市,金牛区,104.0510032,30.68023841
青羊区防灾减灾宣教基地,科教文化服务,科教文化场所,科教文化场所,西体路2号附6号青羊体育中心内,四川省,成都市,金牛区,104.0546873,30.68367096
实验实训中心,科教文化服务,科教文化场所,科教文化场所,西体路4号附8号,四川省,成都市,金牛区,104.0563396,30.68365905
德智文化艺术培训学校,科教文化服务,培训机构,培训机构,西体路6号附1号,四川省,成都市,金牛区,104.0570311,30.68316608
天赋画室,科教文化服务,培训机构,培训机构,西体路2号附48号,四川省,成都市,金牛区,104.0558697,30.6827063
新启航培训,科教文化服务,培训机构,培训机构,西体路2号附48号,四川省,成都市,金牛区,104.0558697,30.6827063
新派英语培训学校,科教文化服务,培训机构,培训机构,金仙桥路12号附29号3层,四川省,成都市,金牛区,104.0516447,30.67958547
国家开放大学成都财经管理学院加拿大乔治亚学院留学部,科教文化服务,科教文化场所,科教文化场所,通锦桥路66号附近,四川省,成都市,青羊区,104.0568956,30.67883028
国家开放大学成都财经管理学院加拿大乔治亚学院留学部,科教文化服务,科教文化场所,科教文化场所,通锦桥路66号附近,四川省,成都市,青羊区,104.0568956,30.67883028
成都融舞氏文化传播有限公司,科教文化服务,科教文化场所,科教文化场所,金仙桥路9号蓬莱居公寓3楼,四川省,成都市,金牛区,104.0508456,30.68002381
十月驿教育,科教文化服务,科教文化场所,科教文化场所,石灰街71号西大金融中心28楼,四川省,成都市,金牛区,104.0483828,30.6791941
中科启元儿童发展中心(成都分中心),科教文化服务,培训机构,培训机构,马家花园路5号附4号,四川省,成都市,金牛区,104.0511787,30.68235311
四川广播电视大学城铁分院直属学院,科教文化服务,科教文化场所,科教文化场所,西体路6号附1号,四川省,成都市,金牛区,104.0569074,30.68316529
同辉(国际)舞蹈,科教文化服务,培训机构,培训机构,西体路2号7全民健身综合楼附近,四川省,成都市,金牛区,104.0557329,30.68400695
四川省疑难病研究院鼻炎咽喉炎研究所,科教文化服务,科研机构,科研机构,金仙桥10号,四川省,成都市,金牛区,104.0503349,30.67937111
浩浩学习(通锦校区),科教文化服务,培训机构,培训机构,通锦桥路66号,四川省,成都市,青羊区,104.056741,30.6787016
铁道第二勘察设计院科技图书阅览室,科教文化服务,图书馆,图书馆,通锦路3号,四川省,成都市,金牛区,104.0558517,30.68440755
考级培训基地,科教文化服务,培训机构,培训机构,通锦桥路63号附近,四川省,成都市,青羊区,104.0570503,30.67874306
贝斯特学校·巴哈钢琴艺术中心,科教文化服务,科教文化场所,科教文化场所,西体路2号-附15,四川省,成都市,金牛区,104.056202,30.68284466
成都英华营养师培训学校,科教文化服务,培训机构,培训机构,区西体路6号3楼,四川省,成都市,金牛区,104.0569683,30.68317818
四川省疑难病研究院男科研究所(金仙桥路),科教文化服务,科研机构,科研机构,金仙桥10号,四川省,成都市,金牛区,104.0503588,30.67937906
出彩教育,科教文化服务,科教文化场所,科教文化场所,金仙桥路1中天商厦6层616室,四川省,成都市,金牛区,104.0490631,30.67905678
成都盛世英才资优教育,科教文化服务,培训机构,培训机构,西体路6号附1号3层,四川省,成都市,金牛区,104.0570311,30.68316608
重庆市轻工业设计院四川分院,科教文化服务,科教文化场所,科教文化场所,石灰街71号大华商厦22楼d座,四川省,成都市,金牛区,104.0483848,30.67920809
正顶餐饮培训,科教文化服务,培训机构,培训机构,通锦桥路66号,四川省,成都市,青羊区,104.0562011,30.6790154
